team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,shotAttempt_diff,faceOff_diff,xGoalsFor_last3,shotsOnGoalFor_last3,xGoalsAgainst_last3,xGoalsFor_last5,shotsOnGoalFor_last5,xGoalsAgainst_last5,xGoalsFor_last10,shotsOnGoalFor_last10,xGoalsAgainst_last10,xGoalsFor_season,xshotsOnGoalFor_season,xGoalsAgainst_season,xGoalsFor_slope5,xGoalsAgainst_slope5,shotsOnGoalFor_slope5,shotsOnGoalAgainst_slope5
ANA,2022,ANA,2022020410,ANA,CAR,HOME,20221206,Team Level,all,0.4402,0.4252,0.3933,3716.0,26.116,2.176,1.728,6.515,0.858,13.012,10.71,2.125,2.153,2.102,30.0,5.0,19.0,54.0,4.0,2.0,0.0,7.0,0.0,14.0,8.0,26.0,31.0,2.0,4.0,27.0,22.0,4.0,10.0,25.0,8.0,2.0,0.667,1.068,0.441,0.0,3.0,1.0,53.576,35.0,35.001,4.0,0.382,0.206,0.206,2.353,2.324,2.309,37.859,2.767,2.831,8.654,1.354,21.605,16.789,2.739,2.831,2.802,37.0,17.0,19.0,73.0,3.0,3.0,0.0,7.0,0.0,19.0,22.0,34.0,51.0,2.0,4.0,34.0,12.0,5.0,9.0,44.0,8.0,2.0,1.325,0.892,0.551,2.0,1.0,0.0,73.42,54.0,54.049,4.0,0.629,0.582,0.582,2.814,2.877,2.856,0,1,-7.0,0.0,-19.0,-7.0,2.018333333333333,30.333333333333332,3.605,2.3818,31.0,3.4562,2.7892,30.0,3.5696,2.525130434782609,29.695652173913043,3.7897826086956523,-0.22160000000000013,0.07919999999999965,-0.3000000000000039,2.2999999999999985
ANA,2022,ANA,2022020433,ANA,SJS,HOME,20221209,Team Level,all,0.2689,0.47,0.4286,3600.0,22.684,1.572,1.38,4.948,0.754,14.048,10.299,1.556,1.504,1.489,24.0,9.0,14.0,47.0,1.0,0.0,0.0,6.0,1.0,12.0,13.0,23.0,32.0,5.0,13.0,30.0,13.0,5.0,5.0,28.0,5.0,0.0,1.04,0.532,0.0,1.0,0.0,0.0,43.86,33.0,31.314,3.0,0.298,0.0,0.0,1.87,1.79,1.772,31.806,4.273,2.476,7.068,1.14,17.153,11.891,3.989,4.594,4.277,28.0,16.0,9.0,53.0,6.0,6.0,1.0,3.0,2.0,11.0,16.0,22.0,38.0,5.0,13.0,32.0,16.0,3.0,5.0,31.0,7.0,6.0,1.002,0.952,2.319,1.0,2.0,3.0,58.798,44.0,47.872,3.0,0.566,1.151,1.151,3.688,3.905,3.832,0,0,-4.0,0.0,-6.0,-2.0,2.0656666666666665,28.0,3.747,2.0636,30.0,3.8153999999999995,2.6879,29.3,3.6035000000000004,2.4854166666666666,29.458333333333332,3.8099166666666666,-0.14920000000000014,-0.051200000000000405,-2.3000000000000007,-3.0000000000000018
ANA,2022,ANA,2022020451,ANA,OTT,AWAY,20221212,Team Level,all,0.351,0.4538,0.4086,3600.0,28.28,2.28,2.203,6.644,0.93,14.967,10.977,2.223,2.247,2.191,32.0,6.0,21.0,59.0,0.0,5.0,0.0,9.0,1.0,12.0,11.0,32.0,38.0,5.0,10.0,26.0,28.0,5.0,7.0,27.0,11.0,0.0,0.744,1.535,0.0,0.0,0.0,0.0,55.963,38.0,36.72,5.0,0.488,0.463,0.463,2.305,2.276,2.237,39.862,4.216,2.936,8.598,1.324,22.844,15.082,4.145,4.243,4.171,38.0,17.0,16.0,71.0,3.0,3.0,0.0,6.0,1.0,27.0,15.0,35.0,52.0,4.0,8.0,37.0,23.0,8.0,10.0,35.0,13.0,7.0,0.915,1.605,1.696,1.0,0.0,2.0,74.804,55.0,56.715,7.0,0.638,0.355,0.355,4.499,4.529,4.468,0,0,-6.0,1.0,-12.0,-11.0,2.0093333333333336,28.666666666666668,3.7520000000000002,1.9814,29.4,3.8608,2.6006,29.3,3.7652,2.4772,29.56,3.82616,0.08229999999999978,0.0810000000000001,-0.4000000000000035,-1.800000000000005
ANA,2022,ANA,2022020454,ANA,TOR,AWAY,20221213,Team Level,all,0.2917,0.3684,0.4082,3600.0,29.476,2.132,1.797,7.042,0.913,15.128,12.988,1.858,2.104,1.833,28.0,12.0,2.0,42.0,0.0,2.0,0.0,7.0,2.0,16.0,13.0,28.0,40.0,3.0,6.0,27.0,35.0,5.0,7.0,33.0,4.0,3.0,0.755,0.463,0.914,0.0,0.0,0.0,39.397,40.0,38.623,3.0,0.371,0.619,0.619,1.883,1.859,1.815,43.192,5.177,3.146,9.725,1.331,23.373,15.248,4.782,5.264,4.865,42.0,16.0,14.0,72.0,7.0,4.0,1.0,11.0,2.0,19.0,15.0,35.0,51.0,2.0,4.0,37.0,15.0,11.0,6.0,39.0,14.0,5.0,1.261,1.821,2.095,2.0,3.0,2.0,77.184,58.0,60.188,4.0,0.686,1.884,1.884,3.979,4.043,3.818,0,0,-14.0,1.0,-30.0,-10.0,1.9946666666666666,28.0,4.5553333333333335,2.1218,28.8,4.1268,2.473,29.3,3.8719,2.4639230769230767,29.5,3.8781153846153846,-0.05300000000000018,0.3400999999999998,-0.2000000000000023,0.4999999999999983
ANA,2022,ANA,2022020469,ANA,MTL,AWAY,20221215,Team Level,all,0.6915,0.4545,0.5,3600.0,27.998,4.322,1.638,6.465,0.846,13.751,10.978,4.296,4.474,4.446,32.0,6.0,7.0,45.0,5.0,2.0,0.0,9.0,1.0,6.0,15.0,27.0,33.0,5.0,10.0,28.0,15.0,4.0,10.0,27.0,7.0,4.0,0.679,0.959,2.684,2.0,0.0,3.0,48.157,38.0,40.595,10.0,0.351,0.419,0.419,4.254,4.399,4.391,26.835,1.928,1.793,6.617,0.878,15.88,10.904,1.902,1.819,1.795,25.0,13.0,16.0,54.0,2.0,3.0,1.0,5.0,0.0,16.0,12.0,23.0,36.0,3.0,6.0,29.0,13.0,10.0,13.0,30.0,7.0,1.0,0.849,0.855,0.224,0.0,1.0,1.0,50.648,38.0,35.488,12.0,0.379,0.453,0.453,1.854,1.744,1.728,0,1,7.0,2.0,-9.0,-1.0,2.9113333333333333,30.666666666666668,3.7736666666666667,2.4964,29.2,3.6721999999999992,2.5490000000000004,30.3,3.6805999999999996,2.5327407407407407,29.59259259259259,3.805888888888889,0.4851999999999997,-0.07740000000000008,0.7999999999999985,-1.000000000000004
ANA,2022,ANA,2022020486,ANA,EDM,AWAY,20221217,Team Level,all,0.2351,0.3167,0.2959,3600.0,21.142,1.754,1.078,5.245,0.662,10.999,9.261,1.696,1.832,1.773,17.0,12.0,9.0,38.0,4.0,0.0,0.0,5.0,1.0,8.0,11.0,13.0,25.0,8.0,16.0,38.0,18.0,11.0,18.0,21.0,7.0,1.0,0.489,0.879,0.386,1.0,2.0,1.0,39.592,29.0,30.15,11.0,0.239,0.0,0.0,1.993,2.08,2.015,51.401,5.707,3.693,11.162,1.604,28.333,18.501,5.272,5.504,5.082,49.0,20.0,13.0,82.0,3.0,3.0,0.0,17.0,4.0,24.0,18.0,46.0,66.0,4.0,8.0,29.0,24.0,9.0,11.0,39.0,25.0,5.0,1.292,2.975,1.439,1.0,1.0,1.0,78.974,69.0,66.536,5.0,0.85,0.873,0.873,5.684,5.499,5.171,0,1,-32.0,4.0,-44.0,9.0,2.736,25.666666666666668,4.270666666666666,2.412,26.6,4.260199999999999,2.3968999999999996,28.8,3.8582,2.5049285714285716,29.142857142857142,3.873785714285714,0.24059999999999987,0.05799999999999957,-1.4000000000000037,2.8999999999999972
ANA,2022,ANA,2022020516,ANA,LAK,AWAY,20221220,Team Level,all,0.3472,0.4308,0.3871,3600.0,26.067,2.192,1.631,6.307,0.829,14.333,10.707,2.155,2.225,2.187,25.0,11.0,20.0,56.0,1.0,2.0,1.0,7.0,0.0,15.0,11.0,24.0,35.0,5.0,10.0,21.0,23.0,4.0,3.0,30.0,5.0,1.0,0.788,0.579,0.825,0.0,0.0,1.0,55.001,36.0,35.985,3.0,0.354,0.848,0.848,1.698,1.736,1.699,40.321,4.122,3.26,8.75,1.316,23.802,15.749,3.983,4.083,3.944,41.0,16.0,17.0,74.0,4.0,1.0,0.0,9.0,3.0,19.0,21.0,37.0,53.0,6.0,12.0,35.0,19.0,2.0,6.0,38.0,18.0,1.0,1.491,2.429,0.202,2.0,1.0,1.0,74.08,57.0,57.055,6.0,0.726,0.197,0.197,4.651,4.604,4.462,0,0,-16.0,-1.0,-18.0,-14.0,2.7560000000000002,24.666666666666668,3.919,2.536,26.8,4.2299999999999995,2.2998,28.4,4.0226999999999995,2.4941379310344827,29.0,3.8823448275862065,-0.05540000000000024,0.034200000000000036,-2.500000000000003,1.3000000000000003
ANA,2022,ANA,2022020524,ANA,MIN,HOME,20221221,Team Level,all,0.3674,0.3554,0.3684,3600.0,24.558,1.799,1.756,5.418,0.827,14.418,10.783,1.77,1.742,1.715,22.0,13.0,8.0,43.0,1.0,0.0,0.0,3.0,0.0,17.0,14.0,21.0,34.0,7.0,14.0,25.0,16.0,3.0,12.0,29.0,4.0,2.0,0.881,0.399,0.519,0.0,0.0,1.0,41.991,35.0,34.162,10.0,0.368,0.0,0.0,2.166,2.098,2.067,42.816,3.098,3.097,9.24,1.364,24.897,18.305,3.083,3.194,3.179,42.0,18.0,18.0,78.0,4.0,1.0,0.0,9.0,0.0,25.0,21.0,38.0,56.0,3.0,6.0,31.0,15.0,5.0,8.0,53.0,3.0,4.0,1.129,0.266,1.702,1.0,0.0,3.0,80.296,60.0,61.521,3.0,0.737,0.024,0.024,3.81,3.923,3.898,0,0,-20.0,4.0,-35.0,-6.0,1.915,21.333333333333332,4.309,2.4398,24.8,4.006399999999999,2.2106000000000003,27.1,3.9335999999999998,2.470966666666667,28.766666666666666,3.8562000000000003,-0.2796000000000004,-0.19640000000000024,-1.8999999999999995,1.5999999999999963
ANA,2022,ANA,2022020544,ANA,CGY,HOME,20221223,Team Level,all,0.4364,0.3955,0.3689,3744.0,27.867,2.326,1.795,6.049,0.86,15.586,11.384,2.3,2.217,2.193,23.0,15.0,15.0,53.0,2.0,2.0,0.0,6.0,3.0,6.0,19.0,21.0,36.0,5.0,13.0,28.0,11.0,4.0,16.0,28.0,9.0,1.0,0.996,1.083,0.247,0.0,2.0,0.0,50.515,38.0,36.098,9.0,0.395,0.373,0.373,2.348,2.251,2.238,47.488,3.004,3.18,10.364,1.443,26.604,20.405,2.915,3.219,3.123,45.0,20.0,16.0,81.0,3.0,3.0,0.0,15.0,1.0,25.0,18.0,42.0,62.0,6.0,15.0,37.0,13.0,5.0,9.0,56.0,6.0,3.0,1.362,0.71,0.932,3.0,0.0,0.0,85.018,65.0,68.22,5.0,0.714,0.695,0.695,3.023,3.22,3.18,0,0,-22.0,-1.0,-28.0,-9.0,2.1056666666666666,23.333333333333332,3.408,2.4786,23.8,3.5717999999999996,2.3002,26.3,3.8492999999999995,2.466290322580645,28.580645161290324,3.8287096774193548,-0.3947000000000004,-0.0457000000000001,-1.3000000000000016,3.3
ANA,2022,ANA,2022020574,ANA,NSH,HOME,20221230,Team Level,all,0.4625,0.4211,0.4393,3600.0,34.505,3.227,2.177,7.55,1.132,18.283,14.631,3.16,2.98,2.917,27.0,20.0,9.0,56.0,1.0,2.0,0.0,8.0,1.0,10.0,25.0,26.0,46.0,1.0,2.0,23.0,14.0,6.0,15.0,32.0,13.0,2.0,1.08,1.579,0.567,0.0,1.0,0.0,50.792,47.0,43.0,13.0,0.459,0.3,0.3,3.386,3.129,3.075,42.286,3.751,2.854,10.079,1.474,23.979,17.863,3.662,4.11,4.011,43.0,17.0,17.0,77.0,6.0,3.0,0.0,7.0,1.0,18.0,25.0,37.0,54.0,1.0,2.0,24.0,23.0,5.0,5.0,45.0,12.0,3.0,1.356,1.56,0.835,1.0,3.0,2.0,85.474,60.0,66.141,3.0,0.596,0.378,0.378,3.969,4.359,4.27,0,0,-16.0,0.0,-21.0,-1.0,2.4506666666666668,24.0,3.284333333333333,2.2596000000000003,22.8,3.9364,2.3779999999999997,26.0,3.8043,2.4900625,28.53125,3.82628125,0.30799999999999983,-0.5030000000000002,1.799999999999997,-0.8000000000000034
ANA,2022,ANA,2022020597,ANA,PHI,HOME,20230102,Team Level,all,0.6068,0.5327,0.5294,3600.0,32.303,3.211,2.443,6.439,1.025,19.044,12.838,3.056,3.032,2.877,29.0,16.0,12.0,57.0,1.0,0.0,0.0,5.0,0.0,17.0,22.0,28.0,44.0,2.0,4.0,22.0,20.0,2.0,11.0,24.0,21.0,0.0,0.864,2.347,0.0,0.0,1.0,0.0,52.701,45.0,42.284,4.0,0.551,0.0,0.0,3.762,3.554,3.369,29.174,2.081,2.071,7.327,0.976,16.137,11.409,2.069,2.34,2.326,33.0,7.0,10.0,50.0,4.0,1.0,0.0,6.0,1.0,13.0,15.0,29.0,36.0,5.0,10.0,25.0,21.0,5.0,7.0,32.0,5.0,3.0,0.78,0.647,0.654,2.0,1.0,1.0,56.648,40.0,44.462,3.0,0.459,0.037,0.037,2.502,2.8,2.783,0,0,-4.0,-3.0,7.0,-3.0,2.921333333333333,26.333333333333332,2.9453333333333336,2.5509999999999997,25.2,3.2111999999999994,2.4815,25.9,3.7357,2.511909090909091,28.545454545454547,3.7733939393939395,0.3465999999999998,-0.34290000000000037,1.2999999999999972,-1.5000000000000053
ANA,2022,ANA,2022020611,ANA,DAL,HOME,20230104,Team Level,all,0.3961,0.4031,0.4253,3600.0,25.677,1.453,1.633,6.494,0.846,15.564,11.01,1.412,1.462,1.42,27.0,10.0,15.0,52.0,2.0,1.0,0.0,8.0,2.0,16.0,8.0,25.0,35.0,4.0,8.0,26.0,23.0,5.0,4.0,31.0,6.0,0.0,0.877,0.576,0.0,1.0,1.0,0.0,54.652,37.0,38.443,3.0,0.335,0.019,0.019,1.77,1.781,1.732,35.697,2.215,2.577,8.793,1.357,20.658,14.4,2.18,2.197,2.162,35.0,15.0,27.0,77.0,0.0,1.0,0.0,7.0,1.0,24.0,17.0,35.0,50.0,1.0,2.0,42.0,23.0,6.0,8.0,44.0,5.0,1.0,1.368,0.562,0.285,0.0,0.0,0.0,73.739,50.0,48.364,5.0,0.596,0.285,0.285,2.527,2.509,2.462,0,1,-8.0,3.0,-25.0,-16.0,2.630333333333333,27.666666666666668,2.6823333333333337,2.4032,25.6,2.8297999999999996,2.4696000000000002,26.2,3.5299,2.480764705882353,28.5,3.7275588235294115,0.01930000000000018,-0.2689000000000003,1.5999999999999983,-2.6000000000000028
ANA,2022,ANA,2022020627,ANA,SJS,HOME,20230106,Team Level,all,0.4428,0.5147,0.4818,3668.0,36.939,3.938,2.868,9.02,1.444,20.922,14.808,3.755,3.762,3.586,29.0,24.0,17.0,70.0,5.0,5.0,1.0,7.0,2.0,20.0,14.0,24.0,48.0,3.0,9.0,40.0,18.0,7.0,8.0,37.0,13.0,3.0,1.185,1.831,0.921,1.0,2.0,2.0,66.537,53.0,50.477,3.0,0.633,1.071,1.071,3.5,3.35,3.266,42.485,4.956,3.309,9.57,1.437,21.736,15.992,4.647,5.358,5.024,41.0,16.0,9.0,66.0,4.0,12.0,1.0,8.0,0.0,12.0,21.0,37.0,53.0,3.0,11.0,24.0,21.0,6.0,7.0,37.0,12.0,8.0,1.307,1.577,2.072,2.0,1.0,1.0,70.914,57.0,61.318,1.0,0.719,2.381,2.381,3.294,3.539,3.458,0,1,-12.0,0.0,4.0,16.0,2.8673333333333333,28.333333333333332,3.0839999999999996,2.8310000000000004,27.0,3.2013999999999996,2.6353999999999997,25.9,3.6039000000000003,2.5224,28.514285714285716,3.7626571428571434,0.1449999999999997,0.23679999999999976,1.1999999999999968,-1.6000000000000028
ANA,2022,ANA,2022020644,ANA,BOS,HOME,20230108,Team Level,all,0.4564,0.4921,0.4211,3600.0,29.825,2.95,1.892,6.889,0.944,14.946,12.379,2.801,2.752,2.616,29.0,11.0,22.0,62.0,1.0,4.0,0.0,6.0,0.0,10.0,19.0,28.0,39.0,3.0,6.0,26.0,21.0,7.0,10.0,31.0,4.0,5.0,1.024,0.516,1.41,1.0,0.0,0.0,56.475,40.0,37.013,9.0,0.425,1.11,1.11,2.265,2.1,2.041,39.198,3.513,2.583,9.193,1.385,21.334,16.992,3.333,3.83,3.645,42.0,13.0,9.0,64.0,7.0,5.0,1.0,8.0,0.0,14.0,21.0,35.0,48.0,3.0,6.0,30.0,18.0,12.0,7.0,42.0,8.0,5.0,1.1,0.878,1.535,2.0,3.0,2.0,73.27,55.0,61.576,3.0,0.554,1.072,1.072,2.995,3.313,3.266,0,0,-13.0,0.0,-2.0,-4.0,2.7803333333333335,28.333333333333332,3.5613333333333337,2.9558,28.2,3.3031999999999995,2.7172000000000005,26.0,3.4375,2.5342777777777776,28.52777777777778,3.755722222222222,0.017299999999999673,0.23989999999999992,0.39999999999999614,0.5999999999999965
ANA,2022,ANA,2022020660,ANA,EDM,HOME,20230111,Team Level,all,0.2595,0.3468,0.35,3600.0,24.041,1.651,1.862,5.132,0.807,15.114,10.434,1.626,1.508,1.485,23.0,12.0,8.0,43.0,2.0,1.0,0.0,4.0,0.0,12.0,16.0,21.0,33.0,2.0,4.0,29.0,23.0,6.0,5.0,28.0,7.0,0.0,0.844,0.807,0.0,1.0,1.0,0.0,38.245,35.0,31.637,4.0,0.388,0.01,0.01,2.029,1.853,1.825,48.661,4.712,3.362,11.216,1.548,25.332,18.829,4.564,5.199,5.031,53.0,12.0,16.0,81.0,6.0,5.0,0.0,11.0,1.0,21.0,21.0,47.0,59.0,3.0,6.0,34.0,15.0,8.0,5.0,46.0,14.0,5.0,1.387,1.733,1.592,2.0,2.0,2.0,93.355,65.0,73.328,1.0,0.728,0.674,0.674,4.765,5.252,5.13,0,0,-30.0,-1.0,-38.0,-5.0,2.8463333333333334,27.0,4.393666666666667,2.6406,27.4,3.495399999999999,2.4501,25.1,3.7159000000000004,2.5104054054054057,28.37837837837838,3.781567567567568,-0.1623000000000004,0.6560000000000002,-1.000000000000004,4.699999999999998
ANA,2022,ANA,2022020675,ANA,NJD,HOME,20230113,Team Level,all,0.4061,0.5203,0.4951,3600.0,36.885,3.311,2.745,8.55,1.257,20.55,14.588,3.071,3.084,2.858,33.0,18.0,13.0,64.0,2.0,5.0,1.0,8.0,0.0,18.0,18.0,31.0,49.0,4.0,11.0,22.0,21.0,6.0,12.0,36.0,10.0,5.0,1.124,1.037,1.15,0.0,1.0,1.0,57.65,51.0,46.84,3.0,0.607,0.646,0.646,3.272,3.051,2.894,38.41,4.843,2.629,8.72,1.217,20.032,14.559,4.409,5.264,4.823,39.0,13.0,7.0,59.0,6.0,5.0,0.0,2.0,1.0,18.0,20.0,33.0,46.0,6.0,15.0,30.0,22.0,7.0,7.0,37.0,8.0,7.0,1.221,1.034,2.588,2.0,2.0,2.0,68.639,52.0,58.669,4.0,0.583,1.315,1.315,4.111,4.508,4.439,0,0,-6.0,-2.0,5.0,-8.0,2.6373333333333333,28.333333333333332,4.355999999999999,2.6606,28.2,4.0478,2.6058,26.7,3.6295,2.531473684210526,28.5,3.8095,0.14289999999999944,0.5011999999999999,0.5999999999999956,1.9999999999999942
ANA,2022,ANA,2022020700,ANA,PIT,AWAY,20230116,Team Level,all,0.3628,0.3672,0.3617,3633.0,25.867,3.407,1.808,5.12,0.725,13.116,9.824,3.347,3.463,3.401,29.0,5.0,13.0,47.0,3.0,4.0,1.0,1.0,0.0,14.0,12.0,26.0,31.0,4.0,8.0,22.0,25.0,5.0,5.0,24.0,5.0,5.0,0.65,0.638,2.119,1.0,1.0,1.0,47.165,34.0,33.906,1.0,0.402,1.834,1.834,1.975,2.028,2.008,44.727,5.985,3.917,10.485,1.502,23.62,14.492,5.275,5.864,5.168,45.0,15.0,21.0,81.0,4.0,12.0,1.0,6.0,3.0,18.0,17.0,41.0,56.0,4.0,8.0,29.0,32.0,8.0,12.0,32.0,18.0,10.0,0.885,2.486,2.614,1.0,1.0,2.0,80.436,60.0,59.83,4.0,0.896,2.584,2.584,4.298,4.225,3.905,0,0,-16.0,0.0,-34.0,-7.0,2.7896666666666667,28.333333333333332,5.18,3.0514,28.6,4.8018,2.7273000000000005,27.1,3.8158000000000003,2.553923076923077,28.512820512820515,3.8652820512820516,-0.07010000000000033,0.33879999999999943,0.3999999999999994,0.49999999999999284
ANA,2022,ANA,2022020705,ANA,PHI,AWAY,20230117,Team Level,all,0.3449,0.4286,0.4227,3600.0,29.266,2.763,1.851,6.795,1.009,15.944,12.638,2.734,2.747,2.719,27.0,14.0,10.0,51.0,2.0,3.0,0.0,6.0,0.0,11.0,19.0,25.0,39.0,5.0,13.0,28.0,17.0,3.0,8.0,33.0,4.0,4.0,0.831,0.466,1.467,0.0,0.0,2.0,49.23,41.0,40.14,6.0,0.413,0.614,0.614,2.562,2.565,2.561,41.206,5.248,3.038,9.686,1.369,20.694,15.965,4.847,5.241,4.839,39.0,17.0,12.0,68.0,5.0,7.0,0.0,10.0,0.0,15.0,19.0,34.0,51.0,4.0,11.0,24.0,25.0,12.0,10.0,36.0,12.0,8.0,1.024,1.441,2.783,2.0,0.0,3.0,69.612,56.0,56.881,8.0,0.667,1.342,1.342,4.573,4.557,4.392,0,0,-12.0,1.0,-17.0,4.0,3.1603333333333334,29.666666666666668,5.358666666666667,2.8164,28.2,4.860200000000001,2.8237,27.6,4.0308,2.55915,28.475,3.89985,0.1381999999999997,0.4742999999999999,0.19999999999999726,-1.4000000000000088
ANA,2022,ANA,2022020717,ANA,CBJ,AWAY,20230119,Team Level,all,0.4939,0.4786,0.4787,3600.0,32.639,2.901,2.534,7.747,1.21,17.966,12.642,2.798,3.042,2.929,33.0,12.0,11.0,56.0,5.0,3.0,1.0,9.0,0.0,17.0,11.0,28.0,40.0,2.0,7.0,29.0,15.0,3.0,2.0,33.0,9.0,3.0,0.692,1.354,0.854,2.0,2.0,1.0,56.171,45.0,45.728,1.0,0.565,0.536,0.536,2.93,3.028,2.975,35.897,2.973,2.656,7.9,1.169,20.587,13.715,2.876,2.985,2.888,33.0,16.0,12.0,61.0,3.0,2.0,0.0,5.0,1.0,20.0,18.0,30.0,46.0,4.0,11.0,26.0,20.0,6.0,3.0,36.0,11.0,2.0,1.225,1.275,0.473,2.0,1.0,0.0,63.071,49.0,50.105,2.0,0.592,0.291,0.291,3.274,3.283,3.161,0,1,0.0,-2.0,-5.0,3.0,3.0236666666666667,29.666666666666668,4.735333333333333,2.8066,29.0,4.7522,2.8812,28.6,4.0277,2.5674878048780485,28.585365853658537,3.877243902439025,0.19519999999999968,-0.3073000000000004,1.399999999999998,-4.000000000000006
ANA,2022,ANA,2022020732,ANA,BUF,AWAY,20230121,Team Level,all,0.4429,0.4959,0.4851,3600.0,35.852,2.22,2.186,9.444,1.22,19.272,14.658,2.166,2.251,2.197,37.0,12.0,11.0,60.0,3.0,1.0,0.0,8.0,0.0,15.0,23.0,34.0,46.0,3.0,9.0,28.0,18.0,10.0,5.0,40.0,8.0,1.0,0.901,1.044,0.275,2.0,1.0,0.0,58.952,49.0,48.409,2.0,0.472,0.184,0.184,2.508,2.536,2.492,36.998,2.792,2.372,8.346,1.165,21.886,15.439,2.761,2.786,2.755,39.0,13.0,9.0,61.0,6.0,1.0,0.0,4.0,2.0,16.0,23.0,33.0,46.0,2.0,7.0,27.0,13.0,10.0,7.0,44.0,7.0,1.0,1.708,0.772,0.311,3.0,3.0,0.0,62.602,52.0,53.02,4.0,0.494,0.128,0.128,3.157,3.15,3.123,0,0,-2.0,1.0,-1.0,1.0,2.628,32.333333333333336,3.671,2.9204,31.8,4.3682,2.7805,29.6,3.9318,2.5592142857142854,28.785714285714285,3.8514047619047616,-0.2687999999999999,-0.7114000000000009,1.199999999999998,-1.2000000000000033
ANA,2022,ANA,2022020763,ANA,ARI,AWAY,20230124,Team Level,all,0.5776,0.4857,0.5182,3600.0,41.748,4.807,2.685,9.188,1.344,21.439,17.537,4.616,5.054,4.847,43.0,14.0,11.0,68.0,5.0,6.0,1.0,13.0,3.0,11.0,19.0,38.0,52.0,4.0,8.0,31.0,17.0,3.0,8.0,40.0,12.0,5.0,0.975,1.441,2.391,3.0,1.0,1.0,74.358,57.0,61.57,5.0,0.586,1.846,1.846,3.547,3.755,3.689,36.851,3.515,2.914,8.041,1.188,23.044,14.298,3.337,3.295,3.121,39.0,14.0,19.0,72.0,2.0,3.0,0.0,5.0,2.0,19.0,22.0,37.0,51.0,2.0,7.0,32.0,18.0,4.0,5.0,41.0,9.0,3.0,1.58,1.215,0.72,0.0,1.0,1.0,65.314,53.0,48.959,0.0,0.629,0.47,0.47,3.674,3.435,3.294,0,1,4.0,2.0,-4.0,-1.0,3.3093333333333335,37.666666666666664,3.0933333333333333,3.2196,33.8,4.1026,2.9401,31.0,4.075200000000001,2.611488372093023,29.11627906976744,3.843581395348837,0.22570000000000015,-0.7396000000000007,3.7999999999999936,-1.2000000000000033
