team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,xgoal_diff,shotAttempt_diff,faceOff_diff
NJD,2024,NJD,2024020231,NJD,NYI,AWAY,20241109,Team Level,all,0.5848,0.5727,0.5647,3755.0,35.862,3.966,2.795,8.222,1.191,18.866,12.96,3.759,4.039,3.832,33.0,15.0,15.0,63.0,4.0,5.0,0.0,10.0,0.0,12.0,17.0,29.0,44.0,0.0,0.0,24.0,24.0,14.0,11.0,34.0,9.0,5.0,1.003,1.117,1.845,1.0,2.0,1.0,63.382,48.0,48.151,5.0,0.69,0.866,0.866,3.789,3.851,3.759,27.388,2.816,1.835,6.693,0.932,14.278,10.446,2.748,2.76,2.692,22.0,15.0,10.0,47.0,3.0,2.0,0.0,3.0,0.0,9.0,20.0,19.0,34.0,2.0,4.0,30.0,34.0,8.0,16.0,25.0,8.0,4.0,0.91,0.907,0.999,1.0,2.0,0.0,46.552,37.0,36.796,7.0,0.394,0.566,0.566,2.644,2.579,2.566,0,1,11.0,-2.0,1.1500000000000004,16.0,-6.0
NJD,2024,NJD,2024020236,NJD,SJS,HOME,20241110,Team Level,all,0.6782,0.6043,0.5978,3600.0,39.605,3.773,3.019,10.404,1.589,22.026,14.189,3.408,3.609,3.252,44.0,11.0,29.0,84.0,0.0,6.0,0.0,9.0,0.0,20.0,20.0,44.0,55.0,3.0,6.0,30.0,18.0,4.0,17.0,42.0,7.0,6.0,1.315,0.843,1.615,0.0,0.0,0.0,79.275,55.0,51.927,8.0,0.665,1.404,1.404,3.035,2.889,2.813,27.118,1.79,1.814,6.54,0.876,14.637,11.344,1.668,1.924,1.792,27.0,10.0,18.0,55.0,1.0,2.0,0.0,6.0,1.0,15.0,12.0,26.0,36.0,2.0,4.0,21.0,19.0,3.0,14.0,31.0,5.0,1.0,0.787,0.766,0.236,1.0,0.0,0.0,58.925,37.0,39.483,7.0,0.395,0.399,0.399,1.785,1.906,1.85,0,0,17.0,1.0,1.983,29.0,9.0
NJD,2024,NJD,2024020246,NJD,FLA,AWAY,20241112,Team Level,all,0.5358,0.376,0.3978,3600.0,26.157,4.207,1.708,5.916,0.88,13.651,10.638,3.94,4.343,4.07,24.0,13.0,10.0,47.0,4.0,3.0,0.0,5.0,0.0,10.0,15.0,20.0,33.0,6.0,15.0,23.0,25.0,4.0,18.0,23.0,10.0,4.0,0.645,1.276,2.286,2.0,1.0,1.0,50.26,37.0,39.395,9.0,0.363,0.764,0.764,3.806,3.935,3.771,39.67,3.645,2.797,10.476,1.432,22.611,15.039,3.07,3.488,2.917,35.0,21.0,22.0,78.0,1.0,4.0,0.0,6.0,0.0,27.0,18.0,34.0,55.0,4.0,11.0,35.0,36.0,4.0,15.0,39.0,12.0,5.0,1.175,1.272,1.198,0.0,1.0,0.0,74.271,56.0,53.365,6.0,0.642,0.483,0.483,3.804,3.634,3.234,0,1,-11.0,2.0,0.5619999999999998,-31.0,-12.0
NJD,2024,NJD,2024020260,NJD,FLA,AWAY,20241114,Team Level,all,0.6049,0.4587,0.4625,3600.0,27.579,4.749,1.719,5.806,0.791,13.314,10.622,4.631,4.867,4.748,29.0,8.0,13.0,50.0,6.0,4.0,1.0,2.0,0.0,16.0,9.0,23.0,31.0,7.0,17.0,33.0,29.0,4.0,16.0,28.0,3.0,6.0,0.928,0.358,3.463,2.0,0.0,4.0,53.669,37.0,39.29,8.0,0.391,0.534,0.534,4.606,4.713,4.604,31.03,3.102,2.211,7.48,1.028,17.788,11.39,2.833,2.988,2.721,27.0,16.0,16.0,59.0,2.0,4.0,0.0,5.0,0.0,18.0,14.0,25.0,41.0,7.0,17.0,21.0,45.0,8.0,15.0,33.0,4.0,6.0,0.999,0.455,1.648,1.0,1.0,0.0,55.179,43.0,40.565,6.0,0.479,1.013,1.013,2.568,2.451,2.317,0,1,2.0,0.0,1.6469999999999998,-9.0,12.0
NJD,2024,NJD,2024020276,NJD,TBL,AWAY,20241116,Team Level,all,0.2763,0.5263,0.4878,3600.0,29.132,1.321,2.365,7.571,0.972,17.544,10.226,1.31,1.333,1.322,29.0,11.0,20.0,60.0,0.0,3.0,0.0,10.0,0.0,14.0,13.0,29.0,40.0,3.0,6.0,32.0,23.0,4.0,12.0,36.0,3.0,1.0,0.688,0.345,0.288,0.0,0.0,0.0,58.852,40.0,39.323,8.0,0.578,0.235,0.235,1.664,1.677,1.663,29.364,3.46,2.227,6.696,1.138,16.562,11.918,3.391,3.464,3.395,27.0,15.0,12.0,54.0,4.0,3.0,0.0,5.0,0.0,11.0,19.0,23.0,38.0,4.0,8.0,32.0,15.0,8.0,15.0,29.0,10.0,3.0,1.009,1.262,1.189,3.0,0.0,1.0,55.154,42.0,42.819,11.0,0.488,0.381,0.381,3.567,3.567,3.525,0,0,2.0,-1.0,-2.1390000000000002,6.0,0.0
NJD,2024,NJD,2024020309,NJD,CAR,HOME,20241121,Team Level,all,0.5871,0.4841,0.5465,3600.0,34.275,3.315,2.386,8.187,1.291,18.746,13.075,3.155,3.251,3.093,21.0,26.0,14.0,61.0,4.0,3.0,0.0,4.0,0.0,16.0,20.0,17.0,43.0,2.0,4.0,24.0,25.0,1.0,12.0,32.0,11.0,4.0,0.958,1.26,1.096,2.0,0.0,2.0,60.786,47.0,46.991,9.0,0.542,0.451,0.451,3.405,3.348,3.216,28.94,2.331,1.846,7.84,0.968,15.474,10.541,2.277,2.396,2.342,22.0,17.0,26.0,65.0,2.0,3.0,0.0,6.0,0.0,13.0,15.0,20.0,37.0,3.0,6.0,26.0,12.0,2.0,16.0,29.0,8.0,2.0,0.856,0.85,0.625,0.0,1.0,1.0,66.412,39.0,39.68,10.0,0.438,0.299,0.299,2.47,2.53,2.483,0,1,-1.0,-1.0,0.984,-4.0,-2.0
NJD,2024,NJD,2024020327,NJD,WSH,AWAY,20241123,Team Level,all,0.5355,0.446,0.4831,3600.0,31.198,2.779,2.284,7.877,1.02,17.558,11.482,2.589,2.859,2.668,33.0,10.0,19.0,62.0,3.0,5.0,1.0,4.0,0.0,16.0,15.0,30.0,40.0,4.0,11.0,29.0,14.0,5.0,11.0,35.0,6.0,2.0,0.654,0.675,1.45,1.0,0.0,2.0,65.587,43.0,44.985,6.0,0.527,1.236,1.236,2.07,2.149,2.124,32.39,2.411,2.338,8.419,1.214,19.246,12.373,2.343,2.287,2.222,26.0,20.0,31.0,77.0,2.0,2.0,0.0,6.0,0.0,21.0,15.0,24.0,44.0,7.0,17.0,24.0,18.0,5.0,14.0,36.0,10.0,0.0,1.06,1.351,0.0,1.0,1.0,0.0,73.082,46.0,43.847,9.0,0.509,0.12,0.12,2.799,2.654,2.591,0,1,7.0,-3.0,0.3679999999999999,-15.0,5.0
NJD,2024,NJD,2024020336,NJD,NSH,HOME,20241125,Team Level,all,0.8145,0.584,0.6383,3600.0,45.537,4.839,3.171,10.839,1.365,23.022,16.764,4.701,4.84,4.701,46.0,14.0,13.0,73.0,5.0,5.0,0.0,6.0,0.0,13.0,31.0,41.0,55.0,5.0,13.0,33.0,32.0,3.0,19.0,37.0,19.0,4.0,1.122,2.347,1.37,0.0,4.0,1.0,75.37,60.0,60.849,8.0,0.702,1.185,1.185,4.355,4.339,4.275,24.02,1.102,1.655,5.79,0.814,14.946,9.693,1.082,1.111,1.09,22.0,12.0,18.0,52.0,2.0,2.0,0.0,4.0,0.0,13.0,13.0,20.0,32.0,1.0,2.0,21.0,30.0,7.0,20.0,29.0,5.0,0.0,0.556,0.546,0.0,1.0,1.0,0.0,51.109,34.0,33.755,3.0,0.375,0.197,0.197,1.28,1.283,1.271,0,1,24.0,4.0,3.737,21.0,12.0
NJD,2024,NJD,2024020348,NJD,STL,HOME,20241127,Team Level,all,0.6676,0.6923,0.6914,3600.0,41.912,3.876,2.839,9.616,1.397,21.854,16.418,3.325,3.613,3.075,32.0,24.0,25.0,81.0,0.0,3.0,0.0,5.0,0.0,27.0,21.0,32.0,56.0,3.0,6.0,22.0,21.0,6.0,10.0,39.0,11.0,6.0,1.083,1.226,1.567,0.0,0.0,0.0,72.117,56.0,50.867,4.0,0.62,0.677,0.677,3.819,3.578,3.069,18.273,1.93,1.196,4.139,0.581,9.949,7.206,1.61,2.016,1.695,20.0,5.0,11.0,36.0,3.0,1.0,0.0,3.0,0.0,9.0,9.0,17.0,22.0,4.0,8.0,28.0,13.0,3.0,11.0,21.0,2.0,2.0,0.582,0.218,1.13,2.0,1.0,0.0,39.408,25.0,26.996,3.0,0.296,0.041,0.041,2.185,2.285,1.948,0,0,12.0,-1.0,1.946,45.0,-6.0
NJD,2024,NJD,2024020365,NJD,DET,AWAY,20241129,Team Level,all,0.6708,0.5899,0.5474,3600.0,38.441,7.01,2.948,9.16,1.585,17.933,13.363,5.979,7.273,6.172,29.0,23.0,30.0,82.0,5.0,13.0,1.0,5.0,0.0,17.0,12.0,24.0,47.0,5.0,13.0,29.0,30.0,5.0,26.0,27.0,10.0,15.0,0.641,1.268,5.1,0.0,1.0,4.0,83.549,52.0,53.031,13.0,0.66,3.013,3.031,4.639,4.746,4.521,31.183,3.44,2.388,7.365,1.055,16.969,11.783,3.264,3.355,3.184,28.0,15.0,14.0,57.0,4.0,3.0,0.0,7.0,0.0,8.0,21.0,24.0,39.0,3.0,11.0,33.0,19.0,0.0,14.0,28.0,10.0,5.0,1.041,1.079,1.32,4.0,0.0,0.0,56.107,43.0,42.573,8.0,0.532,0.795,0.795,3.177,3.099,3.058,0,1,1.0,2.0,3.57,25.0,-4.0
NJD,2024,NJD,2024020379,NJD,WSH,HOME,20241130,Team Level,all,0.3533,0.4483,0.4444,3600.0,29.4,3.067,2.035,6.621,0.881,16.428,10.967,2.995,2.992,2.92,27.0,13.0,12.0,52.0,5.0,1.0,0.0,7.0,1.0,13.0,13.0,22.0,35.0,6.0,14.0,32.0,25.0,2.0,16.0,31.0,5.0,4.0,1.142,0.662,1.263,1.0,0.0,4.0,50.238,40.0,38.781,4.0,0.46,0.177,0.177,3.351,3.262,3.195,37.348,5.615,2.35,8.619,1.266,18.537,13.612,4.477,5.768,4.627,32.0,18.0,14.0,64.0,6.0,6.0,1.0,7.0,0.0,11.0,20.0,26.0,44.0,5.0,10.0,34.0,5.0,5.0,18.0,35.0,5.0,10.0,1.075,0.471,4.068,0.0,2.0,4.0,66.223,50.0,51.493,11.0,0.598,0.849,0.849,5.364,5.489,4.342,0,0,-5.0,1.0,-2.548,-12.0,-2.0
NJD,2024,NJD,2024020393,NJD,NYR,AWAY,20241202,Team Level,all,0.5162,0.4029,0.4301,3600.0,30.204,4.68,2.007,6.961,1.05,14.944,10.358,4.046,5.084,4.415,28.0,12.0,16.0,56.0,5.0,5.0,1.0,6.0,0.0,10.0,14.0,23.0,35.0,5.0,10.0,25.0,24.0,4.0,18.0,24.0,7.0,9.0,0.65,1.016,3.014,1.0,2.0,2.0,63.633,40.0,44.481,15.0,0.481,1.171,1.171,3.989,4.274,3.775,38.647,4.387,2.961,9.13,1.262,20.318,14.941,4.114,4.186,3.921,39.0,14.0,30.0,83.0,1.0,4.0,1.0,8.0,0.0,21.0,19.0,38.0,52.0,5.0,10.0,36.0,25.0,5.0,12.0,34.0,12.0,7.0,0.996,1.446,1.945,0.0,0.0,1.0,76.099,53.0,49.106,5.0,0.684,0.981,0.981,4.09,3.884,3.783,0,1,-11.0,0.0,0.29300000000000015,-27.0,-11.0
NJD,2024,NJD,2024020420,NJD,SEA,HOME,20241206,Team Level,all,0.6158,0.5938,0.5843,3600.0,39.54,4.177,2.968,9.214,1.29,20.498,13.853,3.887,4.078,3.791,36.0,16.0,24.0,76.0,3.0,2.0,0.0,11.0,0.0,15.0,21.0,33.0,49.0,2.0,4.0,25.0,28.0,4.0,22.0,35.0,11.0,6.0,1.027,1.622,1.529,2.0,1.0,0.0,74.52,52.0,50.916,15.0,0.665,0.374,0.374,4.468,4.352,4.128,27.733,2.606,1.787,6.727,0.842,14.8,10.238,2.588,2.672,2.654,19.0,18.0,15.0,52.0,2.0,1.0,0.0,2.0,1.0,17.0,14.0,17.0,35.0,2.0,4.0,26.0,24.0,3.0,10.0,31.0,4.0,2.0,0.941,0.65,1.015,1.0,0.0,1.0,52.624,37.0,37.359,4.0,0.411,0.273,0.273,2.743,2.807,2.783,0,1,17.0,0.0,1.5709999999999997,24.0,-1.0
NJD,2024,NJD,2024020440,NJD,COL,HOME,20241208,Team Level,all,0.659,0.5221,0.4805,3600.0,27.406,3.425,1.962,6.346,0.898,15.03,9.338,3.106,3.229,2.932,25.0,12.0,22.0,59.0,0.0,4.0,0.0,3.0,0.0,16.0,14.0,25.0,37.0,2.0,4.0,24.0,19.0,2.0,8.0,25.0,7.0,5.0,0.715,0.763,1.947,0.0,0.0,0.0,54.236,37.0,34.759,2.0,0.445,1.667,1.667,2.203,2.09,2.042,28.258,1.772,1.758,7.1,0.906,16.108,12.356,1.76,1.952,1.938,24.0,16.0,14.0,54.0,4.0,0.0,0.0,9.0,0.0,13.0,14.0,20.0,36.0,2.0,4.0,30.0,12.0,6.0,13.0,36.0,2.0,2.0,0.884,0.293,0.595,1.0,1.0,2.0,61.149,40.0,44.853,10.0,0.37,0.0,0.0,2.142,2.359,2.341,0,0,1.0,0.0,1.6529999999999998,5.0,-6.0
NJD,2024,NJD,2024020446,NJD,TOR,HOME,20241210,Team Level,all,0.6773,0.6033,0.6023,3771.0,41.297,4.77,2.726,10.672,1.508,19.181,14.142,4.632,4.658,4.525,39.0,14.0,20.0,73.0,1.0,6.0,0.0,9.0,0.0,12.0,25.0,38.0,52.0,3.0,6.0,30.0,18.0,9.0,11.0,31.0,16.0,6.0,0.926,2.076,1.769,1.0,0.0,0.0,71.91,53.0,52.569,5.0,0.614,1.286,1.468,3.917,3.857,3.815,26.566,2.273,1.751,5.814,0.82,12.835,11.506,2.268,2.302,2.296,17.0,18.0,13.0,48.0,2.0,1.0,0.0,2.0,0.0,11.0,19.0,15.0,33.0,4.0,8.0,29.0,22.0,4.0,13.0,25.0,8.0,2.0,0.708,1.055,0.511,1.0,1.0,0.0,48.019,35.0,34.734,7.0,0.394,0.026,0.026,2.641,2.674,2.667,0,0,22.0,-1.0,2.4969999999999994,25.0,1.0
NJD,2024,NJD,2024020461,NJD,LAK,HOME,20241212,Team Level,all,0.6299,0.5619,0.5735,3600.0,28.896,3.298,2.025,7.413,1.082,14.151,11.031,3.02,3.2,2.926,26.0,13.0,20.0,59.0,3.0,3.0,0.0,5.0,0.0,12.0,16.0,23.0,36.0,2.0,2.0,22.0,27.0,4.0,15.0,25.0,10.0,4.0,0.76,1.376,1.162,1.0,2.0,0.0,57.523,39.0,38.033,4.0,0.446,0.516,0.516,3.228,3.127,2.932,21.768,1.938,1.626,5.517,0.922,11.592,7.406,1.863,2.003,1.927,14.0,15.0,17.0,46.0,1.0,3.0,0.0,4.0,1.0,9.0,11.0,13.0,28.0,1.0,2.0,28.0,18.0,7.0,20.0,20.0,7.0,2.0,0.574,0.831,0.532,1.0,0.0,0.0,47.187,29.0,29.71,9.0,0.438,0.328,0.413,1.963,2.027,1.933,0,1,12.0,1.0,1.36,13.0,-6.0
NJD,2024,NJD,2024020474,NJD,CHI,HOME,20241214,Team Level,all,0.6431,0.5714,0.5676,3600.0,31.774,3.5,2.492,7.061,1.06,16.98,10.908,3.229,3.425,3.157,24.0,18.0,22.0,64.0,4.0,4.0,1.0,4.0,0.0,17.0,13.0,20.0,38.0,3.0,6.0,31.0,25.0,6.0,22.0,31.0,6.0,5.0,1.197,0.89,1.412,1.0,2.0,1.0,63.269,42.0,41.374,8.0,0.54,0.942,0.942,3.098,3.006,2.873,23.974,1.942,1.59,5.373,0.787,12.519,9.788,1.891,2.016,1.964,17.0,15.0,16.0,48.0,1.0,1.0,0.0,2.0,0.0,14.0,14.0,16.0,31.0,3.0,6.0,16.0,19.0,5.0,23.0,23.0,8.0,1.0,0.588,1.067,0.286,0.0,1.0,0.0,48.387,32.0,32.573,9.0,0.346,0.197,0.197,2.09,2.165,2.114,0,1,7.0,0.0,1.558,16.0,15.0
NJD,2024,NJD,2024020501,NJD,STL,AWAY,20241217,Team Level,all,0.696,0.6019,0.5875,3600.0,34.05,3.95,2.227,9.001,1.174,18.035,12.613,3.837,4.14,4.021,28.0,19.0,15.0,62.0,4.0,4.0,1.0,7.0,0.0,17.0,15.0,24.0,43.0,5.0,10.0,40.0,26.0,5.0,12.0,35.0,8.0,4.0,0.858,0.859,2.233,2.0,0.0,2.0,69.209,47.0,51.984,3.0,0.502,0.931,0.931,3.522,3.745,3.665,23.456,1.725,1.544,5.522,0.741,14.002,9.466,1.713,1.584,1.574,20.0,13.0,8.0,41.0,1.0,0.0,0.0,9.0,0.0,12.0,11.0,19.0,32.0,7.0,14.0,25.0,32.0,5.0,19.0,26.0,7.0,0.0,0.881,0.843,0.0,1.0,0.0,0.0,37.293,33.0,30.232,10.0,0.323,0.0,0.0,2.047,1.883,1.869,0,1,8.0,-2.0,2.225,21.0,15.0
NJD,2024,NJD,2024020514,NJD,CBJ,AWAY,20241219,Team Level,all,0.6877,0.6929,0.6765,3600.0,50.913,6.686,3.752,12.381,1.828,27.446,16.908,5.83,6.625,5.774,42.0,27.0,28.0,97.0,2.0,9.0,1.0,12.0,0.0,24.0,22.0,40.0,67.0,2.0,4.0,29.0,19.0,8.0,22.0,46.0,14.0,9.0,1.564,1.795,3.327,0.0,1.0,1.0,92.677,69.0,67.195,7.0,0.929,2.386,2.386,5.229,5.195,4.684,23.988,3.036,1.611,5.622,0.79,12.922,9.02,2.881,3.059,2.901,20.0,13.0,10.0,43.0,4.0,2.0,2.0,3.0,0.0,9.0,15.0,16.0,29.0,1.0,2.0,30.0,15.0,2.0,16.0,21.0,7.0,5.0,0.482,0.72,1.834,0.0,1.0,3.0,45.034,33.0,33.9,8.0,0.346,0.773,0.773,2.609,2.613,2.527,0,0,22.0,1.0,3.65,54.0,-1.0
NJD,2024,NJD,2024020534,NJD,PIT,HOME,20241221,Team Level,all,0.7117,0.5963,0.6329,3600.0,37.588,3.87,2.345,10.018,1.187,19.283,13.297,3.812,3.829,3.772,27.0,23.0,15.0,65.0,3.0,5.0,0.0,7.0,0.0,12.0,23.0,24.0,47.0,2.0,4.0,27.0,22.0,4.0,15.0,38.0,7.0,5.0,1.085,0.839,1.946,1.0,0.0,2.0,65.388,50.0,50.403,7.0,0.489,0.994,0.994,3.364,3.32,3.291,21.161,1.568,1.369,5.364,0.698,12.009,7.992,1.56,1.616,1.608,12.0,17.0,15.0,44.0,0.0,1.0,0.0,4.0,0.0,8.0,16.0,12.0,29.0,1.0,2.0,25.0,9.0,7.0,19.0,24.0,4.0,1.0,0.679,0.547,0.341,0.0,0.0,0.0,43.988,29.0,28.984,5.0,0.306,0.136,0.136,1.738,1.792,1.786,0,1,15.0,1.0,2.302,21.0,2.0
NJD,2024,NJD,2024020545,NJD,NYR,HOME,20241223,Team Level,all,0.5772,0.5481,0.5802,3600.0,34.386,4.409,2.477,7.645,1.175,18.034,13.261,4.204,4.44,4.234,30.0,17.0,10.0,57.0,5.0,6.0,1.0,0.0,0.0,13.0,23.0,25.0,42.0,8.0,22.0,18.0,16.0,5.0,17.0,23.0,20.0,4.0,0.664,2.446,1.299,1.0,3.0,1.0,59.942,47.0,47.964,8.0,0.568,1.382,1.382,3.595,3.621,3.582,23.887,3.23,1.64,5.777,0.923,13.038,9.392,3.194,3.211,3.175,12.0,22.0,13.0,47.0,0.0,3.0,0.0,0.0,0.0,13.0,18.0,12.0,34.0,7.0,20.0,22.0,26.0,1.0,18.0,23.0,7.0,4.0,0.518,0.84,1.872,0.0,0.0,0.0,45.096,34.0,33.252,6.0,0.389,0.128,0.128,3.491,3.474,3.437,0,1,18.0,1.0,1.1789999999999998,10.0,-4.0
NJD,2024,NJD,2024020560,NJD,CAR,HOME,20241227,Team Level,all,0.3891,0.4083,0.413,3600.0,27.149,3.818,1.63,6.221,0.928,14.198,11.206,3.789,3.823,3.794,23.0,15.0,11.0,49.0,4.0,2.0,1.0,6.0,0.0,6.0,20.0,19.0,34.0,3.0,6.0,30.0,20.0,4.0,12.0,26.0,6.0,6.0,0.599,0.773,2.445,1.0,2.0,1.0,50.605,38.0,39.002,9.0,0.342,0.84,0.84,3.321,3.314,3.291,39.155,5.994,2.324,9.301,1.257,20.53,14.594,3.947,6.076,4.025,31.0,23.0,17.0,71.0,2.0,4.0,1.0,9.0,0.0,15.0,24.0,29.0,52.0,1.0,2.0,21.0,24.0,4.0,16.0,36.0,9.0,9.0,1.086,0.941,3.968,0.0,1.0,1.0,70.071,54.0,53.989,5.0,0.565,0.665,0.665,5.893,5.946,3.885,0,1,-8.0,2.0,-2.1759999999999997,-22.0,9.0
NJD,2024,NJD,2024020573,NJD,CAR,AWAY,20241228,Team Level,all,0.2983,0.3917,0.3684,3600.0,25.157,2.264,1.72,5.796,0.93,13.818,10.472,2.088,2.339,2.162,23.0,12.0,12.0,47.0,2.0,5.0,0.0,3.0,0.0,8.0,17.0,21.0,33.0,4.0,11.0,23.0,41.0,4.0,14.0,25.0,8.0,2.0,0.599,1.053,0.612,0.0,2.0,0.0,47.788,35.0,35.951,8.0,0.383,0.6,0.6,2.047,2.126,2.115,43.383,5.326,2.664,10.081,1.361,23.549,17.019,5.256,5.234,5.168,41.0,19.0,13.0,73.0,5.0,4.0,0.0,8.0,0.0,13.0,30.0,36.0,55.0,4.0,8.0,36.0,41.0,3.0,12.0,44.0,10.0,6.0,1.404,1.046,2.875,2.0,2.0,1.0,70.867,60.0,58.42,5.0,0.575,0.777,0.777,5.124,5.051,5.02,0,0,-18.0,0.0,-3.062,-26.0,-13.0
NJD,2024,NJD,2024020598,NJD,ANA,AWAY,20241231,Team Level,all,0.6228,0.6048,0.5889,3600.0,39.165,4.809,2.452,9.766,1.294,20.407,14.272,4.186,4.863,4.237,34.0,19.0,22.0,75.0,2.0,4.0,0.0,12.0,0.0,15.0,20.0,32.0,51.0,6.0,12.0,37.0,25.0,6.0,7.0,39.0,6.0,8.0,1.05,0.696,3.063,2.0,0.0,0.0,74.356,53.0,52.454,3.0,0.629,1.841,1.841,3.596,3.63,3.38,27.095,2.913,1.663,6.491,0.892,14.885,10.156,2.871,2.905,2.864,26.0,11.0,12.0,49.0,3.0,2.0,0.0,6.0,0.0,14.0,12.0,23.0,34.0,5.0,10.0,31.0,18.0,1.0,19.0,28.0,6.0,3.0,0.956,0.795,1.162,3.0,0.0,0.0,49.454,37.0,37.753,8.0,0.366,0.293,0.293,2.986,2.978,2.944,0,0,8.0,1.0,1.8960000000000004,26.0,6.0
NJD,2024,NJD,2024020602,NJD,LAK,AWAY,20250101,Team Level,all,0.3508,0.5833,0.5765,3600.0,35.665,2.287,2.734,8.906,1.276,20.379,13.418,2.244,2.336,2.292,33.0,16.0,21.0,70.0,0.0,6.0,0.0,7.0,0.0,17.0,19.0,33.0,49.0,3.0,6.0,35.0,23.0,3.0,8.0,41.0,6.0,2.0,0.977,0.806,0.505,0.0,0.0,0.0,69.881,49.0,49.05,6.0,0.626,0.699,0.699,2.215,2.25,2.233,27.012,4.233,2.063,6.192,1.052,12.638,9.822,3.395,4.197,3.36,24.0,12.0,14.0,50.0,3.0,8.0,0.0,5.0,0.0,7.0,13.0,21.0,33.0,5.0,12.0,21.0,15.0,2.0,12.0,20.0,7.0,9.0,0.557,0.945,2.731,1.0,1.0,1.0,50.204,36.0,36.361,11.0,0.472,1.926,1.926,2.779,2.752,2.621,0,0,9.0,-2.0,-1.9459999999999997,20.0,14.0
NJD,2024,NJD,2024020622,NJD,SJS,AWAY,20250104,Team Level,all,0.5668,0.5439,0.5122,3600.0,31.768,3.696,2.112,7.252,1.015,15.831,12.094,3.44,3.812,3.545,30.0,12.0,20.0,62.0,2.0,5.0,0.0,5.0,0.0,14.0,16.0,28.0,40.0,4.0,8.0,36.0,21.0,3.0,10.0,30.0,7.0,5.0,0.717,0.966,2.013,1.0,0.0,1.0,63.29,42.0,42.742,2.0,0.456,1.106,1.106,3.046,3.123,3.04,29.66,2.825,2.119,7.646,1.044,15.863,10.502,2.713,2.727,2.62,24.0,16.0,12.0,52.0,3.0,3.0,0.0,6.0,0.0,13.0,15.0,21.0,37.0,1.0,2.0,27.0,16.0,1.0,11.0,27.0,10.0,3.0,0.871,1.26,0.694,2.0,1.0,0.0,50.934,40.0,39.261,3.0,0.454,0.58,0.58,2.7,2.612,2.551,0,0,6.0,3.0,0.871,10.0,9.0
